No.,text,label
1345,教师没有结合问卷星的优势合理运用其开展课堂教学,0
1346,学习工具操作程序复杂，难以促进学生完成学习任务,0
1347,教学资源与教学目标无关,0
1348,教师选择的学习资源与教学目标无关,0
1349,教学反思内容贫乏，缺乏对教学效果与学生学习情况的深入分析,0
1350,教学反思的深广度欠缺,0
1351,教学反思方法单一，流于形式，教学反思的实际价值没有得到切实的体现,0
1352,教学反思工具单一，没有详细记录各个时间段的教学反思,0
1353,教学反思过程不完整，仅仅叙述了教学过程,0
1354,评价目标与教学目标未能一一对应,0
1355,评价方式没有诊断与识别学生学习中存在的问题,0
1356,形成性评价不能客观、真实地呈现学生学习过程和教学过程，不能帮助师生反观学习过程和教学过程中存在的问题与改进的方向，未能及时调整学习和教学策略，没有获得预期的效果和预设的目标,0
1357,形成性评价不能明确学生的学习目标，难以促进学生保持良好的学习状态,0
1358,形成性评价不能检验学习目标达成度，难以诊断学生现有学习状况,0
1359,终结性评价不能够分析学生的学习结果，难以发挥检测、甄别等功能,0
1360,教师教学中以教师评价为主，没有体现多元化评价的理念,0
1361,互评不能够培养学生协作能力和合作精神,0
1362,互评不能够促进学生自我学习、自我发展和自我评价,0
1363,互评没有促进学生之间信息交流和共同进步,0
1364,学生难以借助自我评价了解自己的知识水平，难以发现自己的进步与不足,0
1365,教师评价不能激发学生的学习兴趣，难以调动学生的学习热情,0
1366,教师评价不能指出学生学习中存在的不足，难以帮助学生发现问题,0
1367,设计的家长评价目标不明确，评价内容模糊，评价方法难以实行,0
1368,教师没有发挥计算机评价的优势,0
1369,不能展现学生的成就和进步，难以描述学生学习的过程和方法，不能反映学生学习的情感和态度,0
1370,不能清晰地呈现学生的成长轨迹,0
1371,难以考察学生的语文学习态度、习惯，难以分析学生对语文价值的倾向,0
1372,不能有效地指导学生自评自改和互评互改,0
1373,难以检测学生知识、能力与素养水平,0
1374,不能够检测学生对知识的掌握情况,0
1375,不能够检测学生的演讲能力,0
1376,不能检测学生的朗诵能力,0
1377,教师能够教会学生读准声母、韵母、声调和整体认读音节，能准确地拼读音节，正确书写声母、韵母和音节,1
1378,能联系学生生活经验，利用做动作、编故事、念儿歌、表演、游戏等活动和现代信息技术，在富有趣味的情境中帮助小学低年级学生认读声韵调、拼读音节,1
1379,教师引导学生采用多种识字方法识字,1
1380,能应用象形、指事、会意、形声等知识，创设情境进行形式多样的识字教学活动,1
1381,能应用字形、偏旁、间架结构等汉字知识，分析学生写错别字的原因，及时进行针对性指导,1
1382,教师的书写水平较高，硬笔书写和板书对学生起到示范作用,1
1383,关心儿童的视力和骨骼健康，指导并经常提醒学生写字姿势,1
1384,能按书写练习规律，应用汉字和书写知识具体指导学生写好硬笔字,1
1385,了解毛笔书法及其所体现的人文精神，能较专业地指导学生临摹名家碑帖,1
1386,注重培养学生的阅读兴趣与阅读习惯,1
1387,教师注重培养学生的情感态度与价值观、审美情趣等,1
1388,指导学生理解词句意思、把握文章内容、展开想象等,1
1389,教师能够鼓励学生感知、理解，并在读写活动中运用阅读材料中的言语形式,1
1390,教师注重教会学生使用常见的阅读策略，对所读文本进行质疑、预测、验证与评价等,1
1391,能依据文本关键点和学生疑难处，明确课文的教学点，确定阅读教学目标,1
1392,能比较课文若干教学点的教学价值，明确教学重点，能预估学生自读状况，把握学生的学习起点，明确课文教学难点,1
1393,能分析学生的学习起点与教学目标的落差，选择相应的阅读教学路径，能针对课文教学点，选择促进学生理解和感受文本的语文知识，确定阅读教学内容,1
1394,能采用主题阅读、专题阅读、比较阅读等方式，根据学习需要重组课文，整合教学内容,1
1395,教师引导学生使用常见的阅读方式，如朗读、默读与诵读等,1
1396,整本书阅读的课程设计适当，阅读活动开展顺利,1
1397,了解适合不同学生年龄段的阅读推荐书目，在亲历阅读的基础上，积极而负责任地向学生推荐优秀作品，指导学生有品位地选择课外读物,1
1398,能根据作品特质和学生实际，选择班级共读的若干作品，制订学年或学期的共读计划,1
1399,能从儿童视角解读文本，从阅读兴趣、阅读能力、文学素养、身心成长等方面，设计适合学生成长的整本书学习任务，能围绕学习任务，从版本选择、导读引领、自读指导、交流话题、呈现阅读成果和阅读延伸等方面设计共读活动流程,1
1400,能组织班级读书会，采用大声朗读、故事讲述、话题交流、戏剧化表演等教学方式，组织学生分享阅读经验,1
1401,掌握基本的写作知识和写作教学知识，给学生提供多种语篇类型的写作机会,1
1402,教师具备完整的写作知识，如写作、写作活动、写作过程和步骤、写作策略、写作学习支架等方面的知识,1
1403,教师具备完整的文章知识，如从文章中归纳出来的语篇类型、语篇特征、章法、技巧等,1
1404,设计真实或拟真的写作任务,1
1405,准确分析完成写作任务的条件和要求，设计符合学生年段特征的写作活动,1
1406,估量学生完成写作任务的主要困难或问题，提供写作支架，引导学生解决问题,1
1407,指导学生修改自己的作文，并教给学生修改习作的方法,1
1408,能教给学生多种修改策略，指导学生在内容、结构、语句、字词等不同层面对习作加以修改,1
1409,能提供评价量表或评改样例，组织学生互相评阅习作，交流写作学习的体会,1
1410,能引导学生比较修改前后习作的变化，帮助学生反思、总结写作学习经验,1
1411,重视学生写字与标点的规范，指导学生校订及排版，必要时要求学生递交誊写稿或打印稿,1
1412,能利用墙报、班刊、网络等途径和方式，鼓励并指导学生展示、交流习作,1
1413,能针对写作任务的学习元素评价习作，围绕写作学习的成效和共性问题进行习作讲评,1
1414,教师运用多种评价方法评价学生的习作，为学生提供及时反馈,1
1415,教师能够指导学生习得写作策略，例如，审题、构思、选材、剪裁、组材、遣词造句、修改等支配和促进写作的有效方法,1
1416,教师能够根据学生的写作需要为学生提供的针对性帮助与写作学习支架，内含特定写作知识，例如：程序支架：围绕既定写作学习任务展开各种活动的行动指南；概念支架：帮助学生识别关键概念；策略支架：为完成某一任务或解决某一问题，提供多样化的方法和途径；元认知支架：支持个体管理自己的思维和学习过程，引导学习者进行反思。具体形式有：范例、提示、建议、向导、图表、解释等,1
1417,营造主动写作的氛围，激发学生的写作兴趣和意愿，鼓励学生写日记、随笔、读书笔记，尝试诗歌、童话、故事等创意写作,1
1418,教师指导学生注意语篇的衔接与连贯，教会学生语篇衔接与连贯的方法,1
1419,能分解倾听的学习元素，指导学生逐渐学会不同场景、基于不同目的的倾听，如获取信息式倾听、批判式倾听、情感移入式倾听等,1
1420,能发现学生日常口语交际中的缺憾，分析原因并生成学习元素，促使学生反思并改进,1
1421,能提炼学习元素，指导学生逐步形成在正式场合的讲述、转述、解说、评论、讨论、协商、主题发言等口语表达和交流能力,1
1422,能利用或创设一些较隆重场合的活动，以磨练学生口语表达和交流的技巧,1
1423,能采用事件回顾、视频观看、案例分析、应变游戏、协作游戏、情境测试等方法，引导学生反思自己在日常口语交际活动中的表现,1
1424,能采用角色扮演、场景模拟、团队游戏、沟通游戏等戏剧化方式，使学生在逼真场景中掌握正式场合倾听、表达和交流的学习元素,1
1425,能利用或创设较隆重的真实任务，如接待来宾、选拔面试、校园广播、家长会汇报、说故事大赛等，组织学生事先反复演练,1
1426,能运用表现性评价工具对学生口语交际学习的表现进行过程性评价,1
1427,理解综合性学习对培养学生语文素养的独特价值，理解综合性学习基于真实任务、注重活动过程、强调合作学习等特点,1
1428,了解综合性学习的不同综合方式，如听说读写的综合、语文学科与其他学科的综合、语文与社会生活的综合等，了解综合性学习的不同活动类型，如知识运用型、问题解决型、过程体验型等,1
1429,能整体规划学期、学年、学段的综合性学习活动，活动的密度和梯度力求合理,1
1430,能根据任务和活动类型，恰当地选择观察、实验、收集资料、实地调查、表演、办刊、网页设计等活动形式,1
1431,能根据学生的实际，设计综合性学习的具体任务，明确活动类型,1
1432,能合理分解任务，明确学生的角色分工，制定清晰、可操作的活动流程和步骤,1
1433,能提供或指导学生获取文本、图片、视频、表格、样例等开展综合性学习活动的资源和支架,1
1434,能指导学生运用小组合作的多种形式开展综合性学习,1
1435,能及时发现学生在综合性学习活动中的困难和问题，适时提供支持，调控活动进程，确保综合性学习活动顺利进行,1
1436,能关注学生的个体差异，有针对性地补充资源和支架，必要时调整具体要求,1
1437,能指导学生形成综合性学习的有形成果，并组织学生用多种方式展示和交流,1
1438,创设的情境紧密联系学生的生活，能够激发学生的学习动机,1
1439,导入环节创设了真实的学习情境,1
1440,导入环节创设真实的教学情境，引起学生的注意,1
1441,创设的虚拟情境能够有效地吸引学生的注意力,1
1442,课题解读时能够抓住关键词，有效引导学生思考,1
1443,课题解读时间合理，引导学生深入思考,1
1444,导入时能够抓住人物的关系，引导学生思考课题内容,1
1445,课题导入时能够激发学生的探究兴趣,1
1446,教师的语言丰富，情真意切，有感染力,1
1447,导入情感充沛，教学语言清晰,1
1448,呈现的背景资料能够为新知的学习做好铺垫,1
1449,背景介绍能够加深学生对作家、作品的感知,1
1450,使用的背景性资料或资源能够为教学目标服务,1
1451,背景介绍导入能加深学生对作家、作品的感知，有效拉近学生与文本的距离，引导学生正确理解课文、领悟课文所蕴涵的情意,1
1452,导入新课时，教师采用既能联系旧知，又能提示新知的导语，降低学生学习的难度，激发学生求知的欲望,1
1453,复习旧知的时间适当,1
1454,课程开始的积累环节用时适当,1
1455,充分利用直观教具和技术手段进行生动形象的演示，可以增加教学的直观性，创设良好的学习氛围,1
1456,选择的视频（动画/图片）等网络资源与本节课的知识紧密相关,1
1457,谈话导入既与课文内容紧密联系，又能自然地激发起学生学习的浓厚兴趣，拉近文本与学生的距离,1
1458,教师从学生已有的生活经验出发，结合所授课文的内容及其特点，调动学生的学习兴趣，建立学生生活与教学之间的联系,1
1459,设置悬念与文章的主要事件、主要人物或主要矛盾、情节紧密相关，引起学生的探索欲望，促使其积极主动地参与学习,1
1460,设置悬念充满趣味，牢牢吸引学生的注意力，激发学生学习兴趣，使学生产生悬念，带着问题进行学习，较好地达到增强记忆、发展智力、提高能力的教学效果,1
1461,导入时间长短适当，节奏紧凑，不拖沓,1
1462,提问紧扣文章的中心主旨,1
1463,提出的问题直指教学难点,1
1464,鼓励学生质疑和提问,1
1465,有效跟进学生所提问题，鼓励学生质疑和提问,1
1466,课堂提问循序渐进，脉络清晰，衔接自然，起伏合理，过程性强，符合认知规律,1
1467,提问有层次，有逻辑，循序渐进，有利于学生发展思维,1
1468,提问有层次，有逻辑，循序渐进，有利于学生发展思维,1
1469,教师善于捕捉文本中的空白处，于空白处设问，引导学生拓展思维,1
1470,提问围绕学生的生活情境开展，注重联系学生生活,1
1471,问题能够有效地激发学生讨论,1
1472,问题能够有效地促进学生思维迁移，富有启发性、激励性,1
1473,能运用不同水平的问题启发学生思考，并保证富有思维含量的高认知水平问题的适当比例，以促成学生探究发现,1
1474,课堂提问循序渐进，脉络清晰，衔接自然，起伏合理，过程性强，符合认知规律,1
1475,提问目的明确，问题表达准确、清晰，问题内容与难度符合教学目标和学生的认知水平,1
1476,问题呈现时机、密度恰当，停顿处理得当，有利于促进学生思考,1
1477,提问面向全体学生，并通过问答得到反馈信息及时调整教学，促进师生、生生交流，使不同水平的学生能参与教学,1
1478,耐心倾听学生的回答并做出适时、恰当的反应，善于应变及时引导，对答案能分析评价，强化学习,1
1479,学生回答方式多样,1
1480,教师总结本课的教学重点，归纳本课学习的主要内容,1
1481,教师引导学生参与总结的过程，引导学生回忆、归纳并再次领悟获得知识经验的过程,1
1482,教师引导学生积累好词佳句，引导学生学习积累的方法,1
1483,教师的语言充满激情，具有感染力，引导学生深入思考,1
1484,教师留给学生足够的时间进行质疑，利于培养学生发现问题、提出问题的能力,1
1485,选择的拓展阅读资源与课文内容紧密相关，极大地拓宽学生的阅读视野,1
1486,教师引导学生将本课学习的知识与技能迁移到生活中，启发学生联系已有的生活经验,1
1487,教师通过一定的教学要求激活学生的原有知识，补足文章里省略的信息,1
1488,教师在阅读教学中注重引导学生使用筛选信息的策略,1
1489,教师在阅读教学中运用概括信息策略，促进学生进行分析加工和整合加工的认知活动,1
1490,教师没有培养学生使用阐释推理的策略,1
1491,教师没有培养学生使用连接推理的策略,1
1492,引导与鼓励学生提问，加深学生对文章的理解，有助于培养学生的批判性思维,1
1493,教师通过示范讲解让学生明白什么是阅读中的自我监控，并产生在自己的阅读中运用监控策略的兴趣,1
1494,教师的阅读教学紧密联系具体的语境，能够结合语境引导学生理解文本内容,1
1495,教师的阅读教学紧密联系作者的写作背景,1
1496,教师的阅读教学注重联系生活实际理解文本内容,1
1497,教师为学生的言语实践活动提供了必要的活动支架，有助于主体活动的顺利开展,1
1498,为学生提供了具体的程序性知识，支撑学生活动的进行,1
1499,教师提供图片、表格或概念图等四位支架，培养学生的归类思维和聚合思维,1
1500,精心选择学习资源为学生的朗读、演讲等实践活动提供了范例，使抽象的知识变得具体可感,1
1501,教师为学生布置清晰的自主学习任务，并提供适宜的自主学习机会,1
1502,自主学习的时间安排适当,1
1503,教师安排的学习任务或者提出的教学问题适合开展小组合作学习,1
1504,合作学习的时间安排适当,1
1505,小组成员分工明确，个人职责划分清晰,1
1506,小组合作学习的成果与形式清晰明确,1
1507,教师注重从合作技巧、过程、效果、氛围等方面对合作小组和个人进行评价,1
1508,探究的问题属于开放性问题，适宜开展探究学习活动,1
1509,教师给学生提供体验知识形成过程的机会,1
1510,体验学习活动的时间充足,1
1511,朗读指导有效地提高了学生对课文理解的程度并受到情感熏陶，学生能用普通话正确、流利、有感情地朗读课文,1
1512,教师指导学生从默读的方法、速度、效果和习惯等方面习得默读能力,1
1513,教师注重指导学生诵读的方法，利于学生从声韵气律角度把握文章的思想内容和情感，体会其中的丰富内涵和情感,1
1514,教师指导学生复述的方法，采用复述的形式总结文章内容,1
1515,能够引导学生发挥自己的直觉思维，整体把握文本内容，快速捕捉关键信息,1
1516,教师能够引导学生对文本的用词造句、段落层次、篇章结构、表达方法等方面进行揣摩品味，细读探究，调动学生已有的阅读和生活经验咬文嚼字，结合联想和想象，加深对文本的理解和感悟，形成自己对文本的判断和评价,1
1517,注重引导学生采用扫描和跳读的方式查找和提取信息,1
1518,教师引导学生采用做笔记的方法记录阅读心得、困惑等,1
1519,教师注重指导学生在阅读的过程中积累词语和句段,1
1520,教师注重引导学生采用画、注、批等形式做批注，教师引导学生采用批注的形式对概括文章内容、记录自己的联想和体会、质疑或提出不同的看法,1
1521,讲授内容新颖，紧扣主旨，重点突出，注意和学生原有知识建立联系,1
1522,讲授语言准确规范、丰富生动、有启发性，对学生的语言发展和思维能力的提高有积极的影响,1
1523,讲授时间掌握得当，根据学生的反应做出一定的调节,1
1524,教师根据学习的重点和难点、思维的迷惑点、思考的关键点来组织专题讨论,1
1525,教师组织学生围绕有争论的、开放性的观点展开讨论，抓住学习的重、难点展开讨论,1
1526,教师设计开放式问题组织学生讨论，激起学生的深入思考，培养学生解决问题的能力,1
1527,教师在讨论活动前要求学生先学习讨论所涉及的内容，激发学生回忆相关的背景知识和经验,1
1528,当学生产生“疑惑”的心理状态时，教师组织学生讨论，通过相互切磋，解决困惑，克服思维困境,1
1529,讨论方式分为两人讨论、小组讨论、全班讨论，教师在此处选择的讨论方式有利于学生解决困惑,1
1530,营造民主、和谐、平等、乐于交流的讨论活动氛围，引导学生习得讨论技能（如礼貌倾听、清晰表达、轮流发言等），适时适当地引导学生围绕论题展开讨论,1
1531,概括讨论的观点，积极评价学生的交流，及时修正讨论出现的问题,1
1532,教师注重营造平等、宽松、愉悦的教学氛围，引导学生从被动地学变为主动地学,1
1533,充分发挥教师“教”和学生“学”两方面的积极性，让师生双方在教与学中相关启发、相互激励，在互动中顺利完成教学任务，实现教学目标,1
1534,教师能够通过谈话问答、直观演示等方式打开学生的思路，引导学生质疑、调查、探究，促进学生主动积极地探索,1
1535,教师设计的问题精准，提问时机适当,1
1536,教师注重以师生、生生、小组之间的相互合作为基础，在民主、和谐的教学氛围中，以多种互动因素推进课堂教学和学生的主动学习,1
1537,介绍进行合作探究的目的与意义，激发学生的研究兴趣,1
1538,教师的设疑引发了学生的质疑探究，有利于帮助学生透彻理解文本语言以及培养学生主动探究的学习能力,1
1539,教师提供课题示例，引导学生自主选择题研究课题，鼓励学生提出问题,1
1540,指导学生小组合作技能，包括明确小组成员分工、合作任务与成果、评价方式等,1
1541,引导学生制定探究计划，内容包括：课题名称、研究目的、研究现状、研究内容、实施步骤与分工安排、预期成果等,1
1542,指导学生选择探究的方法，如收集和处理资料方法，观察和调查方法，演绎、归纳、比较的思维方法等,1
1543,教师能够指导学生撰写规范的研究报告，包括问题提出、研究方法、研究结果与分析等内容,1
1544,教师能够组织学生汇报并展示小组的研究成果,1
1545,巧妙营造表演情境，通过多种方法和渠道向学生展示问题情境,1
1546,教师能够根据学生的特点，为学生设定表演角色,1
1547,教师能够指导“演员”小组进行磋商筹划表演内容，同时，布置“观众学生”一定的观察任务,1
1548,指导学生依据角色进行合作表演，活动过程开展有序顺利,1
1549,引导表演的学生反思，或启发当观众的学生开展同伴评价,1
1550,教师注重引导学生采用画、注、批等形式做批注，提高阅读效率和语文能力,1
1551,两课时教学目标界定清晰，有效完成课时目标,1
1552,211模式时间分配非常符合规范,1
1553,时间分配非常合理，符合211模式的要求,1
1554,时间安排符合211模式的原则,1
1555,整节课的时间安排恰当,1
1556,拓展阅读环节时间安排适宜,1
1557,安排了足够的拓展阅读时间,1
1558,拓展阅读的时间分配得非常合理,1
1559,写话环节时间安排适宜,1
1560,安排了足够的写话时间,1
1561,写话的时间分配得非常合理,1
1562,写话时间安排地非常充分,1
1563,拓展阅读目标定位非常清晰,1
1564,拓展阅读目标设计合理,1
1565,使用的拓展阅读材料具有层次性,1
1566,拓展阅读材料非常适合学生,1
1567,选择的拓展阅读材料难易适中,1
1568,选择的拓展阅读材料符合教学（学习）目标，能够为目标服务,1
1569,拓展阅读材料数量适合,1
1570,布置得拓展阅读任务非常明确清晰,1
1571,拓展阅读任务难易度适中,1
1572,拓展阅读任务非常适合,1
1573,拓展阅读指导得当,1
1574,拓展阅读指导语非常清晰明确,1
1575,拓展阅读环节清晰，课前准备非常充分,1
1576,拓展阅读指导语非常简洁,1
1577,写话目标定位非常清晰,1
1578,写话目标设计合理得当（合适/适中/适当/适宜）,1
1579,写话目标设计得很好,1
1580,写话题目难易适中（合适/适中/适当/得当）,1
1581,写话题目能为教学目标（学习目标/课时目标）服务,1
1582,写话题目难易适中（合适/适中/适当/得当）,1
1583,设计得写话题目与学生生活情境紧密结合,1
1584,布置得写话任务非常明确清晰,1
1585,写话任务难易度适中，设计了较好地辅助支架，降低了写话难度,1
1586,写话任务非常适合学生的水平,1
1587,学生写话作品丰富多彩，较有新意,1
1588,学生的写话作品紧密联系自身的生活情境，有深度、有创意,1
1589,写话指导得当（合适/适中/适当/适宜），给予学生及时地指导,1
1590,写话指导语非常清晰明确（合适/适中/适当/适宜/得当）,1
1591,写话指导语非常简洁,1
1592,写话指导的时机得当（合适/适中/适当/适宜）,1
1593,拼音课的两个课时教学目标分配清晰得当（合适/适中/适当/适宜）,1
1594,第一课时的教学目标围绕字母认读与书写开展，能有效完成教学目标,1
1595,第二课时的教学目标围绕字母拼读的方法、认借助拼音认读生字开展，能有效完成教学目标,1
1596,围绕教学重难点设计教学活动，活动的层次性好,1
1597,创设的情境联系学生的生活情境，能激发学生的学习兴趣（动机/积极性）,1
1598,导入环节具有情境性，创设真实的学习情境,1
1599,导入环节创设的情境真实，能引起学生的注意,1
1600,抓住重点拼音集中处理，效率较高,1
1601,教学环节之间过渡自然,1
1602,拼读教学层次性强,1
1603,教学重难点突出,1
1604,拼读教学注意示范，示范拼读具有代表性,1
1605,拼读教学注重学习方法的总结与迁移运用,1
1606,引导学生使用小组协作（合作）、自主拼读等学习方法,1
1607,引导学生在四线格中规范书写拼音,1
1608,拼读时间足够,1
1609,教师反馈指导适当,1
1610,学生积极开口读书，学生阅读的积极性高,1
1611,注重对学生的个别指导，教师对拼读能力比较差的学生进行个别指导,1
1612,拓展阅读材料选择符合课时教学目标,1
1613,设计得说话（写话）题目适中,1
1614,设计得说话（写话）题目与学生的生活情境紧密结合,1
1615,给学生提供说话（写话）的支架，提供具体形象的图画材料,1
1616,复习旧知占用时间适当,1
1617,游戏导入，激发学生的学习兴趣,1
1618,复习活动形式多样，能激发学生的学习兴趣（积极性/动机）,1
1619,提供给学生观察的时间与机会，教师主导适宜,1
1620,教师对识字方法的讲授与引导，给学生提供迁移运用的机会,1
1621,拓展阅读材料符合课时目标，包含本节课所学的拼音，起到巩固汉语拼音的目的,1
1622,拓展阅读材料难易适中,1
1623,呈现的图画体现本节课的知识点，画面清晰,1
1624,看图说话环节的引导清晰,1
1625,识字课的两个课时教学目标分配合理、清晰,1
1626,第一课时的教学目标围绕识字与写字开展，能有效完成教学目标,1
1627,第二课时的教学目标围绕课文的理解开展，能有效完成教学目标,1
1628,创设的情境联系学生的生活情境，能激发学生的学习兴趣（动机/积极性）,1
1629,引导学生学习识字方法，培养学生迁移运用识字方法的习惯,1
1630,纠正学生的笔顺笔画以及在田字格中的占位,1
1631,教师引导学生观察生字的间架结构,1
1632,老师在田字格中范写生字,1
1633,注重引导学生书空的习惯与意识,1
1634,教师引导学生描红,1
1635,教师安排学生在田字格中练习生字,1
1636,教师范写的时候让学生来说笔画老师写 ,1
1637,处理好识字与拼音的衔接问题，能很好地巩固拼音,1
1638,处理好认字和写字的关系,1
1639,拓展阅读材料的选择符合课时目标,1
1640,拓展阅读留给学生足够的时间进行大量的阅读,1
1641,鼓励学生多读多看，以此来丰富和扩充课堂的容量,1
1642,扩展阅读环节教师检测和反馈适当,1
1643,使用的拓展阅读资源包含本节课学习的生字词，起到为教学目标服务的目的,1
1644,写话环节围绕课时目标开展，教师从本课的生字词中选出 2-3 个生字词，以仿照的方式进行编儿歌或写话、说话。 ,1
1645,复习旧知占用时间适当,1
1646,复习活动建立了新旧知识之间的联系,1
1647,复习活动激发学生的学习兴趣（积极性/动机）,1
1648,教师语言的指向性明确，过渡自然,1
1649,朗读指导得好，学生掌握朗读的方法,1
1650,朗读的形式多样，学生读出语气语调，饱含情感,1
1651,教师语言指向明确，过渡自然,1
1652,教学问题层次性好,1
1653,选择的拓展阅读材料达到深化本课主题的作用,1
1654,拓展阅读材料的选择符合课时目标,1
1655,拓展阅读留给学生足够的时间进行大量的阅读,1
1656,拓展阅读多样，起到拓宽学生视野的目的,1
1657,扩展阅读环节教师检测和反馈适当,1
1658,拓展资源符合本课时的目标，能帮助学生感悟本课的主题,1
1659,选择了适合学生特点的说话或写话主题，拓宽了学生的思维,1
1660,要求说话或写话与本文主题相关的主题，让学生更好地感悟主题,1
1661,能依据文本关键点和学生疑难处，明确课文的教学点，确定阅读教学目标,1
1662,教师能依据学生特点与教学内容，确定清晰的阅读课教学流程,1
1663,教师能依据学生特点与教学内容，确定清晰的写作课教学流程,1
1664,教师能针对学生遇到的写作问题，提供及时的指导,1
1665,教师能依据学生特点与教学内容确定清晰的口语交际课教学流程,1
1666,教师能依据学生特点与教学内容确定清晰的综合实践课教学流程,1
1667,能依据文本关键点和学生疑难处，明确课文的教学点，确定单元导读课的教学目标,1
1668,教师能依据学生特点与教学内容，确定清晰的单元导读课教学流程,1
1669,教师设置的单元导读课课时分配合适,1
1670,精加略课型三个课时教学目标分配适当,1
1671,教师能依据学生特点与教学内容，确定清晰的精加略课型的教学流程,1
1672,精加略课型三个课时时间分配适当,1
1673,教师能依据学生特点与教学内容，确定清晰的单元主题阅读课教学流程,1
1674,单元主题阅读课时时间分配适当,1
1675,教师能依据学生特点与教学内容，确定清晰的单元主题写作课教学流程,1
1676,单元主题写作课时时间分配适当,1
1677,教师能够通过板书、重述等方式确认学生的回答，鼓励学生完成学习活动,1
1678,教师具有敏锐的观察力，能够在极短时间内面对不同层次的学生回答做出判断，并给予相应的反馈,1
1679,教师对学生的回答适当加以补充，使学生的回答更完整、充分,1
1680,教师对学生的比较复杂的表述加以归纳，使之变得有条理、更加清晰和明确，从而帮助学生获得总的印象,1
1681,教师明确指出学生的偏差行为，帮助学生从偏差走向正确,1
1682,教师面临突发事件的表现为冷静克制、举止从容,1
1683,教师面临突发事件的感知为准确、全面,1
1684,对突发事件的分析判断能够抓住本质,1
1685,突发事件的处理迅速,1
1686,课堂管理规范、有序,1
1687,教学氛围良好，学生参与度高,1
1688,师生互动度高，学生积极参与,1
1689,生生互动积极活跃,1
1690,班级文化氛围和谐、积极向上,1
1691,教师利用板书强调关键知识，引导学生做课堂笔录，帮助学生加深记忆，记录学生思考或讨论的轨迹,1
1692,教师设计的板书内容精炼，语言简洁，层次清晰,1
1693,教师的板书设计美观，布局合理，书写工整,1
1694,教师结合Vclass平台的优势，合理运用其开展课堂教学,1
1695,教师结合Blackboard平台的优势，合理运用其开展课堂教学,1
1696,教师结合Virtual-U平台的优势，合理运用其开展课堂教学,1
1697,教师结合Moodle平台的优势，合理运用其开展课堂教学,1
1698,教师结合4A网络教学平台的优势，合理运用其开展课堂教学,1
1699,教师结合天空教室的优势，合理运用其开展课堂教学,1
1700,教师结合E-learning教学平台的优势，合理运用其开展课堂教学,1
1701,教师使用的学习平台适当，学生使用平台能够顺利完成学习活动,1
1702,教师结合拼音类工具的优势，合理运用其开展课堂教学,1
1703,教师结合识字类工具的优势，合理运用其开展课堂教学,1
1704,教师结合写字类工具的优势，合理运用其开展课堂教学,1
1705,教师结合阅读类工具的优势，合理运用其开展课堂教学,1
1706,教师结合写作类工具的优势，合理运用其开展课堂教学,1
1707,教师结合PPT的优势，合理运用其开展课堂教学,1
1708,教师结合电子白板的优势，合理运用其开展课堂教学,1
1709,教师结合实物投影仪的优势，合理运用其开展课堂教学,1
1710,教师结合概念图的优势，合理运用其开展课堂教学,1
1711,教师结合问卷星的优势，合理运用其开展课堂教学,1
1712,学习工具操作简单，有利于学生高效完成学习任务,1
1713,教学资源与教学目标紧密相关,1
1714,精选与教学目标相关的学习资源，难度适宜,1
1715,教学反思内容完整，包含成功之处、不足之处及其原因，以及后续的教学改进措施,1
1716,教学反思能够全面地看待教育中的种种问题，善于抓住事物的全貌进行深入分析,1
1717,教学反思方法多样，包括教育叙事、日记反思法、录音反思法与录像反思法，同时，也有个人反思法、同伴协同反思法等,1
1718,教学反思工具多样，详细记录各个时间段的教学反思内容,1
1719,教学反思过程完整，详细阐述了教学过程中的成功之处、不足之处，以及后续改进方案,1
1720,评价目标与教学目标明确对应,1
1721,评价方式能够精准诊断与识别学生学习中存在的问题,1
1722,形成性评价能够客观、真实地呈现学生学习过程和教学过程，帮助师生反观学习过程和教学过程中存在的问题与改进的方向，以便能及时调整学习和教学策略，获得预期的效果和预设的目标,1
1723,形成性评价能够明确学生的学习目标，促进学生保持良好的学习状态，对于学生掌握语文知识、形成与发展语文素养等都具有积极的调控和促进作用,1
1724,形成性评价能够检验学习目标达成度，诊断学生现有学习状况,1
1725,终结性评价能够了解学生的学习结果，发挥了检测、甄别等功能,1
1726,教师在教学中采用多种评价方式，体现了多元化评价的理念,1
1727,互评能够培养学生协作能力和合作精神,1
1728,互评有利于促进学生自我学习，自我发展和自我评价,1
1729,学生互评有利于信息交流和共同进步,1
1730,学生借助自我评价，能够了解自己的知识水平，发现自己的进步与不足,1
1731,教师评价能够有效激发学生的学习兴趣，调动学生的学习热情,1
1732,教师评价能够指出学生学习中存在的不足，有利于学生发现问题，调整自己的学习方法和学习策略，提高学习效率，促进学生发展,1
1733,设计的家长评价目标明确，评价内容具体，评价方法易行,1
1734,教师注重采用计算机评价的优势，为学生提供了及时的评价与反馈建议,1
1735,能够展现学生的成就和进步，能够描述学生学习的过程和方法，能够反映学生学习的情感和态度,1
1736,能够清晰地记录学生的成长轨迹,1
1737,能够考察学生的语文学习态度、习惯，分析学生对语文价值的倾向,1
1738,能够有效地指导学生自评自改和互评互改,1
1739,能够检测学生在知识、能力与素养水平,1
1740,能够快速检测学生对知识的掌握情况,1
1741,能够快速检测学生的演讲能力,1
1742,能够快速检测学生的朗诵能力,1
